"","Utility ID.x","Utility Name.x","Plant Code","Plant Name.x","State.x","County.x","Generator ID","Status","Technology","Prime Mover","Sector Name.x","Sector.x","Nameplate Capacity (MW)","Summer Capacity (MW)","Winter Capacity (MW)","Operating Month","Operating Year","Number of Turbines","Predominant Turbine Manufacturer","Predominant Turbine Model Number","Design Wind Speed (mph)","Wind Quality Class","Turbine Hub Height (Feet)","Utility ID.y","Utility Name.y","Plant Name.y","Street Address","City","State.y","Zip","County.y","Latitude","Longitude","NERC Region","Balancing Authority Code","Balancing Authority Name","Name of Water Source","Primary Purpose (NAICS Code)","Regulatory Status","Sector.y","Sector Name.y","FERC Cogeneration Status","FERC Cogeneration Docket Number","FERC Small Power Producer Status","FERC Small Power Producer Docket Number","FERC Exempt Wholesale Generator Status","FERC Exempt Wholesale Generator Docket Number","Ash Impoundment?","Ash Impoundment Lined?","Ash Impoundment Status","Transmission or Distribution System Owner","Transmission or Distribution System Owner ID","Transmission or Distribution System Owner State","Grid Voltage (kV)","Grid Voltage 2 (kV)","Grid Voltage 3 (kV)","Energy Storage","Natural Gas LDC Name","Natural Gas Pipeline Name 1","Natural Gas Pipeline Name 2","Natural Gas Pipeline Name 3","Pipeline Notes","Natural Gas Storage","Liquefied Natural Gas Storage"
"279",14354,"PacifiCorp",56360,"Leaning Juniper","OR","Gilliam","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,110.4,100.5,100.5,10,2006,67,"GE","1.5 SLE",19,2,262,14354,"PacifiCorp","Leaning Juniper","72459 Rattlesnake Rd.","Arlington","OR",97812,"Gilliam",45.652457,-120.209783,"WECC","PACW","PacifiCorp - West",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"PacifiCorp",14354,"OR",230,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"280",15399,"Avangrid Renewables LLC",56361,"Big Horn Wind Project","WA","Klickitat","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,199,199,199,10,2006,133,"GE","1.5 SLE",12.5,2,262,15399,"Avangrid Renewables LLC","Big Horn Wind Project","1 Big Horn Rd","Bickleton","WA",99322,"Klickitat",45.8877,-120.2896,"WECC","AVRN","Avangrid Renewables LLC",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","06-4-000",NA,"X",NA,"Bonneville Power Administration",1738,"WA",230,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"281",15399,"Avangrid Renewables LLC",56362,"Shiloh I Wind Project","CA","Solano","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,150,150,150,5,2006,100,"GE","1.5 SLE",13.5,2,262,15399,"Avangrid Renewables LLC","Shiloh I Wind Project","6283 Montezuma Hills road","Rio Vista","CA",94571,"Solano",38.12,-121.85,"WECC","CISO","California Independent System Operator",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","05-82-000",NA,"X",NA,"Pacific Gas & Electric Co",14328,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"282",15399,"Avangrid Renewables LLC",56369,"Casselman Wind Power Project","PA","Somerset","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,34.5,34.5,34.5,12,2007,23,"GE","1.5 SLE",15.5,2,262,15399,"Avangrid Renewables LLC","Casselman Wind Power Project","2200 Rockdale Road","Garrett","PA",15542,"Somerset",39.85,-79.138,"RFC","PJM","PJM Interconnection, LLC",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","06-11-000",NA,"X",NA,"Pennsylvania Power Co",14716,"PA",115,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"283",50123,"Leeward Asset Management, LLC",56371,"Cedar Creek Wind","CO","Weld","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,221,221,221,11,2007,221,"Mitsubishi","MWT-1000",16.6,1,230,50123,"Leeward Asset Management, LLC","Cedar Creek Wind","59550 CR 105","Grover","CO",80729,"Weld",40.8944,-104.0206,"WECC","PSCO","Public Service Company of Colorado","n/a",22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","07-21-000","N","X",NA,"Public Service Co of Colorado",15466,"CO",230,NA,NA,"N",NA,NA,NA,NA,NA,"N","N"
"284",50123,"Leeward Asset Management, LLC",56371,"Cedar Creek Wind","CO","Weld","2","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,79.5,79.5,79.5,11,2007,53,"GE","1.5 SLE",16.6,1,262,50123,"Leeward Asset Management, LLC","Cedar Creek Wind","59550 CR 105","Grover","CO",80729,"Weld",40.8944,-104.0206,"WECC","PSCO","Public Service Company of Colorado","n/a",22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","07-21-000","N","X",NA,"Public Service Co of Colorado",15466,"CO",230,NA,NA,"N",NA,NA,NA,NA,NA,"N","N"
"285",50123,"Leeward Asset Management, LLC",56372,"Sweetwater Wind 5","TX","Nolan","SW5","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,80.5,80.5,80.5,12,2007,35,"Siemens","SWT-2.3-82 VS",16.5,1,262.4,50123,"Leeward Asset Management, LLC","Sweetwater Wind 5","7900 FM 608","Roscoe","TX",79545,"Nolan",32.236944,-100.4833,"TRE","ERCO","Electric Reliability Council of Texas, Inc.","n/a",22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","08-19-000","N","X",NA,"Oncor Electric Delivery Company LLC",44372,"TX",345,NA,NA,"N",NA,NA,NA,NA,NA,"N","N"
"286",9209,"Illinois Rural Electric Coop",56376,"Pike County Wind Power","IL","Pike","WTG1","OP","Onshore Wind Turbine","WT","Electric Utility",1,1.7,1.7,1.7,5,2005,1,"Vestas","V82-1.65",13.7,2,235,9209,"Illinois Rural Electric Coop","Pike County Wind Power","24920 365th Street","Pittsfield","IL",62363,"Pike",39.6189,-90.8461,"SERC","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Illinois Rural Electric Coop",9209,"IL",12.47,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"287",49893,"Invenergy Services LLC",56377,"Judith Gap Wind Energy Center","MT","Wheatland","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,135,135,135,12,2005,90,"GE","1.5 SLE",19,2,263,49893,"Invenergy Services LLC","Judith Gap Wind Energy Center","1030 US Highway 191 N","Harlowton","MT",59036,"Wheatland",46.5725,-109.7531,"WECC","NWMT","NorthWestern Energy (NWMT)",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,"N","X",NA,"NorthWestern Energy LLC - (MT)",12825,"MT",230,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"288",794,"Apollo Energy Corp",56378,"Pakini Nui Wind Farm","HI","Hawaii","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,21,21,21,4,2007,14,"GE","1.5 SE",21,1,210,794,"Apollo Energy Corp","Pakini Nui Wind Farm","93-1373 South Point Rd.","Naalehu","HI",96772,"Hawaii",18.9742,-155.6914,"HICC",NA,NA,NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","06-285-000","N",NA,"N","X",NA,"Hawaii Electric Light Co Inc",8287,"HI",69,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"289",12341,"MidAmerican Energy Co",56379,"Victory Wind Farm","IA","Carroll","VWF","OP","Onshore Wind Turbine","WT","Electric Utility",1,105,105,105,12,2006,66,"GE","1.6-87",16.8,3,263,12341,"MidAmerican Energy Co","Victory Wind Farm","1832 Industrial park Rd.","Westside","IA",51401,"Carroll",42.1169,-95.1292,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"MidAmerican Energy Co",12341,"IA",161,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"290",14063,"Oklahoma Gas & Electric Co",56380,"Centennial Wind Farm","OK","Harper","WT1","OP","Onshore Wind Turbine","WT","Electric Utility",1,120,120,120,12,2006,80,"GE","1.5 SLE",25,2,264,14063,"Oklahoma Gas & Electric Co","Centennial Wind Farm","HWY 183/COUNTRY RD E/W 26","Fort Supply","OK",73848,"Harper",36.637733,-99.601869,"MRO","SWPP","Southwest Power Pool",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Oklahoma Gas & Electric Co",14063,"OK",138,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"291",15399,"Avangrid Renewables LLC",56383,"Northern Iowa Windpower II","IA","Worth","TOI2","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,80,80,80,1,2008,48,"Gamesa","G87-2.0",15.7,2,255,15399,"Avangrid Renewables LLC","Northern Iowa Windpower II","1145 410th Street","Kensett","IA",50448,"Worth",43.3608,-93.2978,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,"X",NA,"Wisconsin Electric Power Co",20847,"WI",161,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"292",11479,"Madison Gas & Electric Co",56386,"Top of Iowa Windfarm III","IA","Worth","TOI3","OP","Onshore Wind Turbine","WT","Electric Utility",1,29.7,3.9,3.9,2,2008,18,"Vestas","V82-1.65",19,2,262,11479,"Madison Gas & Electric Co","Top of Iowa Windfarm III","570 410th St","Kensett","IA",50448,"Worth",43.3597,-93.3208,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Interstate Power and Light Co",9417,"IA",161,NA,NA,"N",NA,NA,NA,NA,NA,"N","N"
"293",20847,"Wisconsin Electric Power Co",56391,"Blue Sky Green Field Wind Project","WI","Fond Du Lac","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,145.2,16,42.9,5,2008,88,"Vestas","V82-1.65",19,2,213.2,20847,"Wisconsin Electric Power Co","Blue Sky Green Field Wind Project","Highway W and Johnsburg Road","Fond du Lac","WI",54935,"Fond Du Lac",43.8794,-88.2708,"RFC","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"American Transmission Co",659,"WI",345,NA,NA,"N",NA,NA,NA,NA,NA,"X",NA
"294",55696,"FPL Energy Oliver County Wind",56392,"FPL Energy Oliver Wind I LLC","ND","Oliver","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,50.6,50.6,50.6,12,2006,22,"Siemens","SWT-2.3-93",19,2,262.4,55696,"FPL Energy Oliver County Wind","FPL Energy Oliver Wind I LLC","1851 33rd Avenue","Center","ND",58530,"Oliver",47.152847,-101.197716,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,"X",NA,"Minnkota Power Coop, Inc",12658,NA,230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"295",56215,"RWE Renewables Americas LLC",56394,"Forest Creek Wind Farm LLC","TX","Glasscock","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,124.2,124.2,124.2,12,2006,54,"Siemens","SWT-2.3-93",18.6,2,262.4,56215,"RWE Renewables Americas LLC","Forest Creek Wind Farm LLC","893 McDonald Road North","Big Springs","TX",79720,"Glasscock",32.039,-101.22,"TRE","ERCO","Electric Reliability Council of Texas, Inc.",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","07-34","N","X",NA,"Oncor Electric Delivery Company LLC",44372,"TX",138,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"296",54759,"Mesquite Wind LLC",56395,"Mesquite Wind Power LLC","TX","Shackelford","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,200,200,200,11,2007,100,"Gamesa","G87-2.0",19,2,255,54759,"Mesquite Wind LLC","Mesquite Wind Power LLC","299 FM 604","Abilene","TX",79601,"Shackelford",32.6256,-99.4928,"TRE","ERCO","Electric Reliability Council of Texas, Inc.",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","06-64","N","X",NA,"Oncor Electric Delivery Company LLC",44372,"TX",345,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"297",15399,"Avangrid Renewables LLC",56399,"Lempster Wind LLC","NH","Sullivan","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,24,24,24,12,2008,12,"Gamesa","G87-2.0",15,2,256,15399,"Avangrid Renewables LLC","Lempster Wind LLC","106 NE Bean Mt Road","Lempster","NH",3605,"Sullivan",43.233,-72.1455,"NPCC","ISNE","ISO New England Inc.",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,"X",NA,"Public Service Co of NH",15472,"NH",34.5,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"298",54789,"AgriWind Project, LLC",56408,"Agriwind","IL","BUREAU","AWND1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,8.4,8.4,8.4,7,2007,4,"Suzlon","S88-2100",15.9,2,262.4,54789,"AgriWind Project, LLC","Agriwind","10632 1200 East Street","Tiskilwa","IL",61368,"BUREAU",41.3017,-89.6236,"RFC","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","07-214-000;07-215-000","N",NA,"N","X",NA,"Corn Belt Energy Corporation",4362,"IL",34.5,NA,NA,"N",NA,NA,NA,NA,NA,"N","X"
"299",54790,"Stahl Wind Energy LLC",56409,"Stahl Wind Energy","MN","Pipestone","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.7,1.7,1.7,12,2004,1,"Vestas","V82-1.65",18.6,2,240,54790,"Stahl Wind Energy LLC","Stahl Wind Energy","1183 15th Ave","Pipestone","MN",56164,"Pipestone",44.0256,-96.4303,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","05-12-000","N","X",NA,"Northern States Power Co - Minnesota",13781,"MN",69,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"300",54791,"Carstensen Wind LLC",56410,"Carstensen Wind","MN","Pipestone","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.7,1.7,1.7,12,2004,1,"Vestas","V82-1.65",17.4,2,240,54791,"Carstensen Wind LLC","Carstensen Wind","204 91st Street","Pipestone","MN",56164,"Pipestone",44.0247,-96.4369,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","05-14-000","N","X",NA,"Northern States Power Co - Minnesota",13781,"MN",69,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"301",54792,"Northern Lights Wind LLC",56411,"Northern Lights Wind LLC","MN","Pipestone","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.7,1.7,1.7,12,2004,1,"Vestas","V82-1.65",18.1,2,240,54792,"Northern Lights Wind LLC","Northern Lights Wind LLC","164 121st Street","Pipestone","MN",56164,"Pipestone",44.015,-96.4367,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","05-16-000","N","X",NA,"Northern States Power Co - Minnesota",13781,"MN",69,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"302",54793,"Lucky Wind LLC",56412,"Lucky Wind","MN","Pipestone","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.7,1.7,1.7,12,2004,1,"Vestas","V82-1.65",17.6,2,240,54793,"Lucky Wind LLC","Lucky Wind","188 121st Street","Pipestone","MN",56164,"Pipestone",44.0211,-96.4406,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","05-15-000",NA,"X",NA,"Northern States Power Co - Minnesota",13781,"MN",69,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"303",54794,"Greenback Energy LLC",56413,"Greenback Energy","MN","Pipestone","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,1.7,1.7,1.7,12,2004,1,"Vestas","V82-1.65",18.4,2,240,54794,"Greenback Energy LLC","Greenback Energy","1148 15th Ave","Pipestone","MN",56164,"Pipestone",44.0208,-96.4331,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","05-13-000",NA,"X",NA,"Northern States Power Co - Minnesota",13781,"MN",69,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"304",40580,"Southern Minnesota Mun P Agny",56414,"Redwood Falls Wind","MN","Redwood","WND1","OP","Onshore Wind Turbine","WT","Electric Utility",1,1.7,1.7,1.7,12,2004,1,"Vestas","V82-1.65",19.1,2,237,40580,"Southern Minnesota Mun P Agny","Redwood Falls Wind","31298 Knox Ave (CO. Rd 17)","Redwood Falls","MN",56383,"Redwood",44.502778,-95.175,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"Redwood Falls Public Util Comm",15793,"MN",13.8,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"305",40580,"Southern Minnesota Mun P Agny",56414,"Redwood Falls Wind","MN","Redwood","WND2","OP","Onshore Wind Turbine","WT","Electric Utility",1,1.7,1.7,1.7,1,2005,1,"Vestas","V82-1.65",19.1,2,237,40580,"Southern Minnesota Mun P Agny","Redwood Falls Wind","31298 Knox Ave (CO. Rd 17)","Redwood Falls","MN",56383,"Redwood",44.502778,-95.175,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"Redwood Falls Public Util Comm",15793,"MN",13.8,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"306",40580,"Southern Minnesota Mun P Agny",56415,"Fairmont Wind","MN","Martin","WND1","OP","Onshore Wind Turbine","WT","Electric Utility",1,1,0.9,0.9,3,2003,1,"NEG-Micon","NM54/950",16.8,2,237,40580,"Southern Minnesota Mun P Agny","Fairmont Wind","589 Hwy 15","Fairmont","MN",56031,"Martin",43.575,-94.446667,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"Fairmont Public Utilities Comm",6151,"MN",12.47,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"307",40580,"Southern Minnesota Mun P Agny",56415,"Fairmont Wind","MN","Martin","WND2","OP","Onshore Wind Turbine","WT","Electric Utility",1,1,0.9,0.9,3,2003,1,"NEG-Micon","NM54/950",16.8,2,237,40580,"Southern Minnesota Mun P Agny","Fairmont Wind","589 Hwy 15","Fairmont","MN",56031,"Martin",43.575,-94.446667,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"Fairmont Public Utilities Comm",6151,"MN",12.47,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"308",40580,"Southern Minnesota Mun P Agny",56415,"Fairmont Wind","MN","Martin","WND3","OP","Onshore Wind Turbine","WT","Electric Utility",1,1.7,1.7,1.7,12,2004,1,"Vestas","V82-1.65",19.1,2,237,40580,"Southern Minnesota Mun P Agny","Fairmont Wind","589 Hwy 15","Fairmont","MN",56031,"Martin",43.575,-94.446667,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"Fairmont Public Utilities Comm",6151,"MN",12.47,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"309",40580,"Southern Minnesota Mun P Agny",56415,"Fairmont Wind","MN","Martin","WND4","OP","Onshore Wind Turbine","WT","Electric Utility",1,1.7,1.7,1.7,1,2005,1,"Vestas","V82-1.65",19.1,2,237,40580,"Southern Minnesota Mun P Agny","Fairmont Wind","589 Hwy 15","Fairmont","MN",56031,"Martin",43.575,-94.446667,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,NA,"X",NA,"Fairmont Public Utilities Comm",6151,"MN",12.47,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"310",54800,"Michigan Wind 1, LLC",56416,"Michigan Wind 1","MI","Huron","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,69,69,69,12,2008,46,"GE","1.5 SLE",12.7,2,262.5,54800,"Michigan Wind 1, LLC","Michigan Wind 1","1387 East Atwater Road","Ubly","MI",48475,"Huron",43.7092,-82.9633,"RFC","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","05-228-000","Y","05-102-000","N","X",NA,"ITC Transmission",56068,"MI",120,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"311",54819,"FPL Energy Mower County LLC",56424,"Mower County Wind Energy Center","MN","Mower","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,98.9,98.9,98.9,12,2006,43,"Siemens","SWT-1.0-54",19,2,262.5,54819,"FPL Energy Mower County LLC","Mower County Wind Energy Center","72506 180th Street","Grand Meadow","MN",55936,"Mower",43.61407,-92.59882,"MRO","MISO","Midcontinent Independent Transmission System Operator, Inc..",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"N",NA,NA,"X",NA,"Dairyland Power Coop",4716,NA,230,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"312",59883,"NRG Energy Gas & Wind Holdings Inc",56432,"Wildorado Wind LLC","TX","Oldham","1","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,161,161,161,4,2007,70,"Siemens","SWT-2.3-93",19,2,262.4,59883,"NRG Energy Gas & Wind Holdings Inc","Wildorado Wind LLC","6798 CO RD 42","Vega","TX",79092,"Oldham",35.291944,-102.303056,"MRO","SWPP","Southwest Power Pool",NA,22,"NR",2,"IPP Non-CHP","N",NA,"N",NA,"Y","06-5-000, 07-301-000","N","X",NA,"Southwestern Public Service Co",17718,"TX",230,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"313",11208,"Los Angeles Department of Water & Power",56433,"Pine Tree Wind Power Project","CA","Kern","1","OP","Onshore Wind Turbine","WT","Electric Utility",1,135,135,135,6,2009,90,"GE","1.5 SLE",19,2,218,11208,"Los Angeles Department of Water & Power","Pine Tree Wind Power Project","near Majove Desert","Cantil","CA",93519,"Kern",35.248006,-118.175356,"WECC","LDWP","Los Angeles Department of Water and Power",NA,22,"RE",1,"Electric Utility","N",NA,"N",NA,"N",NA,"N","X",NA,"Los Angeles Department of Water & Power",11208,"CA",230,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"314",56592,"Idaho Wind Partners 1 LLC",56434,"Burley Butte Windpark","ID","Cassia","BBWP","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,21.3,21.3,21.3,2,2011,13,"GE","1.5 XLE",14.9,2,262.4,56592,"Idaho Wind Partners 1 LLC","Burley Butte Windpark","Section 6 Twp 11S Range 22E","Burley","ID",83318,"Cassia",42.490341,-113.926605,"WECC","IPCO","Idaho Power Company",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","05-90-000","N",NA,"N","X",NA,"Idaho Power Co",9191,"ID",34.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"315",56592,"Idaho Wind Partners 1 LLC",56435,"Golden Valley Wind Park LLC","ID","Cassia","GVWP","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,12,12,12,1,2011,8,"GE","1.5 XLE",14.1,2,262.4,56592,"Idaho Wind Partners 1 LLC","Golden Valley Wind Park LLC","605 S 600 W","Burley","ID",83318,"Cassia",42.436804,-113.925536,"WECC","IPCO","Idaho Power Company",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","05-89-000","N",NA,"N","X",NA,"Idaho Power Co",9191,"ID",12.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"316",56592,"Idaho Wind Partners 1 LLC",56437,"Milner Dam Wind Park LLC","ID","Cassia","MDWP","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,19.5,19.5,19.5,2,2011,13,"GE","1.5 XLE",14.4,2,262.4,56592,"Idaho Wind Partners 1 LLC","Milner Dam Wind Park LLC","Section 26 Twp 10S Range 20E","Burley","ID",83318,"Cassia",42.460629,-114.017297,"WECC","IPCO","Idaho Power Company",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","06-7-000","N",NA,"N","X",NA,"Idaho Power Co",9191,"ID",34.5,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"317",56592,"Idaho Wind Partners 1 LLC",56439,"Oregon Trail Wind Park","ID","Twin Falls","OTWP","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,13.5,13.5,13.5,1,2011,9,"GE","1.5 XLE",14,2,262.4,56592,"Idaho Wind Partners 1 LLC","Oregon Trail Wind Park","289 E 5900 N","Hagerman","ID",83332,"Twin Falls",42.840556,-114.989722,"WECC","IPCO","Idaho Power Company",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","05-60-000","N",NA,"N","X",NA,"Idaho Power Co",9191,"ID",138,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
"318",56592,"Idaho Wind Partners 1 LLC",56440,"Pilgrim Stage Wind Park","ID","Twin Falls","PSWP","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,10.5,10.5,10.5,1,2011,7,"GE","1.5 XLE",14.9,2,262.4,56592,"Idaho Wind Partners 1 LLC","Pilgrim Stage Wind Park","Section 31 Twp 7 S Range 12 E","Hagerman","ID",83332,"Twin Falls",42.7975,-114.998611,"WECC","IPCO","Idaho Power Company",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","05-25-000","N",NA,"N","X",NA,"Idaho Power Co",9191,"ID",34.5,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA
"319",56592,"Idaho Wind Partners 1 LLC",56441,"Salmon Falls Wind Park","ID","Twin Falls","SFWP","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,21,21,21,4,2011,14,"GE","1.5 XLE",14.4,2,262.4,56592,"Idaho Wind Partners 1 LLC","Salmon Falls Wind Park","Section 30 Twp 08S Range 13E","Hagerman","ID",83332,"Twin Falls",42.681944,-114.989167,"WECC","IPCO","Idaho Power Company",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","06-8-000","N",NA,"N","X",NA,"Idaho Power Co",9191,"ID",34.5,NA,NA,"N",NA,NA,NA,NA,NA,"X",NA
"320",56592,"Idaho Wind Partners 1 LLC",56442,"Thousand Springs Wind Park","ID","Twin Falls","TSWP","OP","Onshore Wind Turbine","WT","IPP Non-CHP",2,12,12,12,1,2011,8,"GE","1.5 XLE",13.8,2,262.4,56592,"Idaho Wind Partners 1 LLC","Thousand Springs Wind Park","Section 19 Twp 6 Range 13E","Hagerman","ID",83332,"Twin Falls",42.870278,-114.967778,"WECC","IPCO","Idaho Power Company",NA,22,"NR",2,"IPP Non-CHP","N",NA,"Y","05-56-000","N",NA,"N","X",NA,"Idaho Power Co",9191,"ID",138,NA,NA,"N",NA,NA,NA,NA,NA,"X","X"
